app_id,score,risk,band,eligible,dti,verify
539146,665,47.4,High,Not Eligible,13.9,Verified
539147,606,44.9,High,Not Eligible,54.6,Verified
539148,771,54.1,High,Not Eligible,16.7,Verified
539149,764,47.6,High,Not Eligible,37.8,Verified
539150,703,50.0,High,Not Eligible,59.5,Verified
539151,653,65.9,Medium,Eligible,39.3,Rejected
539152,750,52.8,High,Not Eligible,17.3,Pending
539153,691,42.4,High,Not Eligible,50.9,Verified
539154,621,30.2,High,Not Eligible,41.6,Verified
539155,800,52.1,High,Not Eligible,59.6,Pending
539156,675,40.8,High,Not Eligible,41.8,Verified
539157,790,32.1,High,Not Eligible,48.9,Verified
539158,792,75.0,Low,Eligible,10.8,Verified
539159,747,61.2,Medium,Eligible,9.7,Verified
539160,739,42.0,High,Not Eligible,19.8,Verified
539161,696,63.6,Medium,Eligible,11.7,Verified
539162,607,26.4,High,Not Eligible,8.9,Verified
539163,672,44.2,High,Not Eligible,32.8,Verified
539164,788,59.2,Medium,Eligible,62.0,Verified
539165,703,32.9,High,Not Eligible,19.7,Verified
539166,790,48.9,High,Not Eligible,31.3,Pending
539167,702,52.9,High,Not Eligible,60.4,Verified
539168,712,30.0,High,Not Eligible,53.2,Verified
539169,850,68.8,Medium,Eligible,31.3,Verified
539170,628,32.1,High,Not Eligible,29.5,Verified
539171,746,53.5,High,Not Eligible,35.7,Pending
539172,692,47.3,High,Not Eligible,47.8,Verified
539173,661,40.7,High,Not Eligible,42.4,Verified
539174,648,45.7,High,Not Eligible,50.3,Verified
539175,720,38.6,High,Not Eligible,8.8,Verified
539176,731,76.4,Low,Eligible,20.4,Verified
539177,663,38.4,High,Not Eligible,55.9,Verified
539178,697,43.6,High,Not Eligible,13.2,Verified
539179,641,40.7,High,Not Eligible,24.9,Verified
539180,618,20.8,High,Not Eligible,56.5,Verified
539181,683,64.7,Medium,Eligible,40.3,Verified
539182,653,63.0,Medium,Not Eligible,8.4,Verified
539183,544,20.3,High,Not Eligible,44.2,Verified
539184,628,42.0,High,Not Eligible,14.5,Verified
539185,727,52.8,High,Not Eligible,57.0,Verified
539186,662,58.4,Medium,Eligible,13.8,Pending
539187,622,53.5,High,Not Eligible,23.3,Pending
539188,585,36.6,High,Not Eligible,48.9,Verified
539189,703,35.4,High,Not Eligible,22.5,Verified
539190,842,67.6,Medium,Eligible,45.7,Pending
539191,713,42.2,High,Not Eligible,22.4,Verified
539192,688,42.9,High,Not Eligible,57.7,Pending
539193,732,68.2,Medium,Eligible,53.5,Verified
539194,747,55.2,Medium,Eligible,30.2,Pending
539195,589,39.7,High,Not Eligible,12.9,Verified
539196,724,69.2,Medium,Eligible,22.6,Verified
539197,786,66.2,Medium,Eligible,34.7,Verified
539198,564,54.3,High,Not Eligible,34.3,Verified
539199,523,25.5,High,Not Eligible,22.5,Verified
539200,682,37.9,High,Not Eligible,9.3,Verified
539201,680,41.7,High,Not Eligible,53.6,Verified
539202,671,36.9,High,Not Eligible,8.1,Verified
539203,695,33.7,High,Not Eligible,48.0,Verified
539204,698,43.7,High,Not Eligible,47.3,Verified
539205,843,63.3,Medium,Eligible,19.5,Verified
539206,694,27.1,High,Not Eligible,47.6,Verified
539207,745,64.4,Medium,Eligible,41.0,Verified
539208,773,58.1,Medium,Eligible,39.4,Rejected
539209,664,52.6,High,Not Eligible,31.5,Verified
539210,689,54.3,High,Not Eligible,8.9,Verified
539211,640,19.8,High,Not Eligible,60.6,Pending
539212,850,48.6,High,Not Eligible,13.5,Verified
539213,632,36.0,High,Not Eligible,16.1,Pending
539214,661,40.6,High,Not Eligible,8.0,Pending
539215,657,52.1,High,Not Eligible,20.4,Verified
539216,781,72.8,Medium,Eligible,12.1,Verified
539217,714,55.6,Medium,Eligible,8.1,Verified
539218,610,51.4,High,Not Eligible,32.5,Verified
539219,850,61.5,Medium,Eligible,38.4,Verified
539220,689,31.9,High,Not Eligible,30.8,Verified
539221,703,58.5,Medium,Eligible,15.6,Verified
539222,675,36.5,High,Not Eligible,43.5,Verified
539223,698,51.5,High,Not Eligible,36.9,Verified
539224,717,43.9,High,Not Eligible,61.8,Verified
539225,516,28.0,High,Not Eligible,17.1,Pending
539226,792,57.0,Medium,Eligible,60.0,Verified
539227,835,67.4,Medium,Eligible,8.8,Verified
539228,769,65.6,Medium,Eligible,32.0,Pending
539229,709,61.4,Medium,Not Eligible,16.2,Verified
539230,569,24.3,High,Not Eligible,17.5,Verified
539231,701,31.0,High,Not Eligible,38.9,Verified
539232,711,43.4,High,Not Eligible,39.9,Verified
539233,740,59.1,Medium,Eligible,13.9,Verified
539234,724,50.9,High,Not Eligible,45.1,Verified
539235,611,49.0,High,Not Eligible,15.1,Verified
539236,808,68.4,Medium,Eligible,54.0,Verified
539237,739,44.8,High,Not Eligible,33.2,Verified
539238,661,49.7,High,Not Eligible,60.3,Verified
539239,679,47.1,High,Not Eligible,24.6,Verified
539240,705,58.7,Medium,Eligible,56.2,Verified
539241,725,51.5,High,Not Eligible,13.0,Verified
539242,594,45.9,High,Not Eligible,50.1,Verified
539243,657,31.8,High,Not Eligible,61.2,Verified
539244,759,57.8,Medium,Eligible,39.9,Verified
539245,553,12.4,High,Not Eligible,8.8,Verified
539246,712,59.7,Medium,Eligible,11.5,Verified
539247,704,30.7,High,Not Eligible,31.4,Verified
539248,542,42.4,High,Not Eligible,47.7,Verified
539249,686,57.4,Medium,Eligible,40.0,Verified
539250,622,35.5,High,Not Eligible,36.3,Verified
539251,804,72.7,Medium,Eligible,14.2,Verified
539252,755,53.5,High,Not Eligible,47.4,Verified
539253,545,52.4,High,Not Eligible,32.0,Verified
539254,522,30.6,High,Not Eligible,56.9,Verified
539255,701,57.3,Medium,Eligible,24.9,Verified
539256,711,59.2,Medium,Eligible,12.7,Verified
539257,698,45.2,High,Not Eligible,10.4,Verified
539258,664,36.0,High,Not Eligible,61.4,Pending
539259,632,25.7,High,Not Eligible,41.8,Verified
539260,757,58.4,Medium,Eligible,17.3,Verified
539261,640,6.3,High,Not Eligible,53.5,Pending
539262,653,45.0,High,Not Eligible,57.2,Verified
539263,587,40.1,High,Not Eligible,9.1,Rejected
539264,695,54.3,High,Not Eligible,57.2,Verified
539265,820,94.7,Low,Eligible,49.8,Verified
539266,565,26.6,High,Not Eligible,33.7,Verified
539267,620,26.5,High,Not Eligible,31.3,Verified
539268,568,44.3,High,Not Eligible,11.8,Verified
539269,790,48.3,High,Not Eligible,15.8,Verified
539270,739,61.9,Medium,Eligible,41.2,Verified
539271,646,50.7,High,Not Eligible,60.1,Verified
539272,815,62.8,Medium,Eligible,13.3,Verified
539273,715,47.4,High,Not Eligible,38.2,Verified
539274,814,66.2,Medium,Eligible,18.6,Verified
539275,720,40.1,High,Not Eligible,45.6,Verified
539276,540,21.2,High,Not Eligible,32.1,Verified
539277,674,38.2,High,Not Eligible,35.1,Verified
539278,631,48.7,High,Not Eligible,59.3,Verified
539279,607,34.2,High,Not Eligible,43.0,Verified
539280,693,57.8,Medium,Eligible,60.2,Verified
539281,850,72.5,Medium,Eligible,51.1,Verified
539282,648,49.2,High,Not Eligible,36.2,Verified
539283,674,42.5,High,Not Eligible,57.5,Verified
539284,705,37.3,High,Not Eligible,58.9,Verified
539285,703,53.3,High,Not Eligible,19.8,Rejected
539286,597,27.2,High,Not Eligible,26.2,Verified
539287,697,49.8,High,Not Eligible,32.2,Verified
539288,691,51.4,High,Not Eligible,20.5,Verified
539289,545,27.3,High,Not Eligible,18.7,Rejected
539290,809,55.2,Medium,Eligible,49.3,Verified
539291,850,71.8,Medium,Not Eligible,26.0,Rejected
539292,644,33.9,High,Not Eligible,21.6,Verified
539293,720,28.5,High,Not Eligible,55.9,Verified
539294,605,46.7,High,Not Eligible,9.6,Verified
539295,591,43.8,High,Not Eligible,21.1,Verified
539296,766,56.5,Medium,Eligible,53.1,Verified
539297,642,48.6,High,Not Eligible,50.1,Verified
539298,780,61.0,Medium,Eligible,21.8,Verified
539299,660,41.0,High,Not Eligible,19.6,Verified
539300,534,36.7,High,Not Eligible,17.3,Verified
539301,753,49.2,High,Not Eligible,35.7,Verified
539302,510,32.1,High,Not Eligible,47.4,Verified
539303,720,65.9,Medium,Eligible,53.0,Verified
539304,561,24.0,High,Not Eligible,18.0,Verified
539305,716,52.1,High,Not Eligible,48.0,Verified
539306,536,27.8,High,Not Eligible,59.0,Verified
539307,811,64.3,Medium,Eligible,51.4,Verified
539308,643,43.4,High,Not Eligible,51.7,Verified
539309,607,31.6,High,Not Eligible,12.7,Rejected
539310,620,46.1,High,Not Eligible,38.2,Pending
539311,789,54.6,High,Not Eligible,55.5,Verified
539312,711,42.3,High,Not Eligible,14.9,Verified
539313,796,67.1,Medium,Eligible,39.0,Verified
539314,650,41.8,High,Not Eligible,13.0,Verified
539315,701,35.4,High,Not Eligible,34.2,Verified
539316,779,74.0,Medium,Eligible,12.8,Verified
539317,663,29.3,High,Not Eligible,48.9,Verified
539318,762,67.0,Medium,Eligible,45.5,Verified
539319,586,44.4,High,Not Eligible,13.2,Verified
539320,753,48.8,High,Not Eligible,39.6,Pending
539321,601,30.3,High,Not Eligible,15.8,Verified
539322,782,65.5,Medium,Eligible,46.1,Verified
539323,631,46.3,High,Not Eligible,57.3,Verified
539324,660,54.1,High,Not Eligible,26.2,Verified
539325,734,54.1,High,Not Eligible,41.7,Verified
539326,779,67.5,Medium,Eligible,17.8,Verified
539327,638,58.7,Medium,Not Eligible,21.8,Rejected
539328,644,25.4,High,Not Eligible,32.8,Verified
539329,640,51.1,High,Not Eligible,25.0,Pending
539330,578,33.3,High,Not Eligible,11.0,Verified
539331,754,47.8,High,Not Eligible,19.9,Verified
539332,718,54.2,High,Not Eligible,8.4,Verified
539333,755,63.6,Medium,Eligible,53.6,Verified
539334,656,28.1,High,Not Eligible,44.4,Verified
539335,707,45.4,High,Not Eligible,15.4,Verified
539336,598,42.9,High,Not Eligible,22.4,Verified
539337,713,41.1,High,Not Eligible,50.5,Verified
539338,783,31.7,High,Not Eligible,40.1,Verified
539339,773,54.3,High,Not Eligible,23.6,Pending
539340,685,55.4,Medium,Eligible,55.5,Verified
539341,680,47.9,High,Not Eligible,50.8,Rejected
539342,610,36.8,High,Not Eligible,42.7,Verified
539343,696,42.8,High,Not Eligible,55.0,Verified
539344,694,52.7,High,Not Eligible,19.9,Verified
539345,645,56.7,Medium,Not Eligible,35.6,Verified
539346,686,56.3,Medium,Eligible,9.9,Verified
539347,724,54.4,High,Not Eligible,25.7,Pending
539348,753,40.5,High,Not Eligible,11.9,Verified
539349,755,66.1,Medium,Eligible,26.2,Verified
539350,699,40.5,High,Not Eligible,17.8,Pending
539351,701,33.9,High,Not Eligible,8.4,Verified
539352,781,56.3,Medium,Eligible,47.1,Rejected
539353,661,62.3,Medium,Eligible,60.0,Verified
539354,755,68.5,Medium,Eligible,40.8,Verified
539355,741,48.8,High,Not Eligible,24.1,Verified
539356,766,67.3,Medium,Eligible,51.5,Verified
539357,669,35.6,High,Not Eligible,11.2,Verified
539358,751,62.8,Medium,Eligible,59.6,Verified
539359,716,36.3,High,Not Eligible,29.8,Verified
539360,579,27.0,High,Not Eligible,53.1,Rejected
539361,669,27.4,High,Not Eligible,29.7,Verified
539362,665,34.2,High,Not Eligible,9.0,Verified
539363,795,45.7,High,Not Eligible,56.8,Verified
539364,682,66.2,Medium,Eligible,44.0,Verified
539365,637,34.7,High,Not Eligible,23.6,Verified
539366,671,34.1,High,Not Eligible,15.0,Verified
539367,609,49.2,High,Not Eligible,11.4,Rejected
539368,646,33.8,High,Not Eligible,48.2,Verified
539369,846,78.5,Low,Eligible,10.6,Verified
539370,675,28.3,High,Not Eligible,56.9,Pending
539371,800,52.9,High,Not Eligible,53.8,Verified
539372,553,23.6,High,Not Eligible,31.8,Verified
539373,710,43.6,High,Not Eligible,41.9,Verified
539374,751,49.9,High,Not Eligible,41.0,Verified
539375,610,25.6,High,Not Eligible,16.8,Verified
539376,657,39.3,High,Not Eligible,61.1,Verified
539377,672,58.1,Medium,Eligible,30.8,Verified
539378,850,73.0,Medium,Eligible,18.1,Pending
539379,780,55.4,Medium,Eligible,33.4,Pending
539380,661,27.2,High,Not Eligible,8.1,Pending
539381,599,48.8,High,Not Eligible,58.7,Verified
539382,516,22.6,High,Not Eligible,21.5,Verified
539383,650,29.6,High,Not Eligible,44.4,Verified
539384,751,58.7,Medium,Eligible,53.3,Verified
539385,705,56.5,Medium,Not Eligible,16.1,Verified
539386,693,48.8,High,Not Eligible,15.5,Verified
539387,670,55.1,Medium,Eligible,61.3,Verified
539388,795,57.7,Medium,Eligible,60.2,Verified
539389,708,34.9,High,Not Eligible,55.5,Verified
539390,754,56.9,Medium,Eligible,22.9,Verified
539391,781,71.5,Medium,Eligible,25.3,Verified
539392,850,74.5,Medium,Eligible,10.6,Verified
539393,625,37.3,High,Not Eligible,16.0,Verified
539394,675,42.3,High,Not Eligible,49.1,Verified
539395,657,38.4,High,Not Eligible,46.8,Verified
539396,600,20.7,High,Not Eligible,58.9,Verified
539397,671,48.9,High,Not Eligible,35.4,Verified
539398,743,49.5,High,Not Eligible,57.7,Verified
539399,596,36.3,High,Not Eligible,18.2,Verified
539400,715,69.7,Medium,Eligible,8.7,Verified
539401,687,36.2,High,Not Eligible,31.7,Verified
539402,850,75.2,Low,Eligible,55.8,Pending
539403,666,24.1,High,Not Eligible,41.0,Verified
539404,737,64.8,Medium,Eligible,24.9,Verified
539405,673,63.0,Medium,Eligible,17.9,Verified
539406,540,29.5,High,Not Eligible,28.0,Verified
539407,748,39.1,High,Not Eligible,15.3,Verified
539408,634,33.6,High,Not Eligible,37.9,Verified
539409,654,36.8,High,Not Eligible,20.7,Verified
539410,606,50.4,High,Not Eligible,55.8,Verified
539411,709,25.9,High,Not Eligible,24.8,Pending
539412,634,44.0,High,Not Eligible,14.5,Verified
539413,714,63.5,Medium,Eligible,61.2,Verified
539414,645,33.4,High,Not Eligible,40.9,Verified
539415,644,48.7,High,Not Eligible,11.5,Verified
539416,629,62.1,Medium,Not Eligible,28.0,Pending
539417,691,49.0,High,Not Eligible,37.1,Verified
539418,638,52.5,High,Not Eligible,43.9,Pending
539419,610,37.4,High,Not Eligible,20.3,Verified
539420,748,62.5,Medium,Eligible,42.5,Pending
539421,654,46.2,High,Not Eligible,43.3,Verified
539422,693,63.9,Medium,Eligible,56.9,Verified
539423,817,60.7,Medium,Not Eligible,28.2,Verified
539424,776,37.4,High,Not Eligible,40.8,Verified
539425,584,25.9,High,Not Eligible,43.2,Verified
539426,732,43.3,High,Not Eligible,43.9,Rejected
539427,612,36.0,High,Not Eligible,47.4,Verified
539428,558,32.2,High,Not Eligible,19.6,Verified
539429,694,58.2,Medium,Eligible,19.2,Verified
539430,788,64.0,Medium,Eligible,51.9,Verified
539431,697,51.6,High,Not Eligible,15.0,Verified
539432,658,47.8,High,Not Eligible,18.1,Verified
539433,675,53.0,High,Not Eligible,53.3,Verified
539434,706,45.8,High,Not Eligible,11.1,Verified
539435,605,33.7,High,Not Eligible,14.6,Verified
539436,692,57.8,Medium,Eligible,13.0,Verified
539437,518,1.0,High,Not Eligible,43.9,Rejected
539438,801,67.4,Medium,Eligible,47.8,Verified
539439,758,71.3,Medium,Eligible,50.4,Pending
539440,788,53.3,High,Not Eligible,30.0,Verified
539441,569,38.4,High,Not Eligible,17.5,Rejected
539442,778,67.4,Medium,Eligible,15.4,Verified
539443,714,69.6,Medium,Not Eligible,41.2,Verified
539444,748,54.6,High,Not Eligible,36.4,Verified
539445,706,49.6,High,Not Eligible,32.2,Verified
539446,652,61.3,Medium,Eligible,51.8,Verified
539447,512,38.2,High,Not Eligible,44.9,Verified
539448,774,71.2,Medium,Eligible,19.1,Verified
539449,640,35.2,High,Not Eligible,10.4,Verified
539450,695,51.3,High,Not Eligible,55.1,Verified
539451,630,25.8,High,Not Eligible,50.3,Verified
539452,720,59.3,Medium,Eligible,27.7,Verified
539453,639,37.6,High,Not Eligible,58.5,Verified
539454,648,44.0,High,Not Eligible,47.2,Verified
539455,663,50.2,High,Not Eligible,17.4,Verified
539456,771,44.2,High,Not Eligible,8.9,Verified
539457,570,26.4,High,Not Eligible,8.1,Verified
539458,707,29.5,High,Not Eligible,48.9,Verified
539459,756,66.6,Medium,Eligible,14.5,Pending
539460,663,60.4,Medium,Eligible,41.8,Verified
539461,760,33.3,High,Not Eligible,58.9,Verified
539462,843,62.5,Medium,Eligible,43.4,Verified
539463,620,52.2,High,Not Eligible,51.9,Verified
539464,650,47.7,High,Not Eligible,61.5,Verified
539465,677,57.9,Medium,Eligible,37.9,Verified
539466,850,68.1,Medium,Eligible,33.3,Verified
539467,642,45.6,High,Not Eligible,38.4,Pending
539468,598,34.9,High,Not Eligible,14.8,Verified
539469,728,61.6,Medium,Eligible,52.4,Verified
539470,748,55.8,Medium,Eligible,29.6,Pending
539471,717,55.5,Medium,Eligible,41.0,Verified
539472,829,75.7,Low,Eligible,9.1,Verified
539473,707,55.8,Medium,Eligible,26.9,Verified
539474,673,58.4,Medium,Eligible,29.3,Verified
539475,738,51.2,High,Not Eligible,33.2,Verified
539476,685,50.6,High,Not Eligible,40.5,Rejected
539477,768,65.4,Medium,Eligible,38.4,Verified
539478,597,32.2,High,Not Eligible,45.4,Verified
539479,664,46.0,High,Not Eligible,40.2,Verified
539480,670,47.1,High,Not Eligible,15.5,Verified
539481,590,31.9,High,Not Eligible,22.7,Verified
539482,640,32.4,High,Not Eligible,16.5,Verified
539483,680,45.9,High,Not Eligible,42.5,Verified
539484,786,55.5,Medium,Eligible,43.2,Verified
539485,720,57.9,Medium,Eligible,35.3,Verified
539486,826,68.2,Medium,Eligible,21.7,Verified
539487,769,59.7,Medium,Eligible,42.0,Verified
539488,634,40.7,High,Not Eligible,44.1,Verified
539489,791,64.9,Medium,Eligible,41.1,Verified
539490,585,41.4,High,Not Eligible,16.4,Verified
539491,748,37.8,High,Not Eligible,17.4,Verified
539492,729,60.9,Medium,Eligible,39.8,Verified
539493,637,34.2,High,Not Eligible,27.2,Pending
539494,758,70.0,Medium,Eligible,41.7,Rejected
539495,613,28.2,High,Not Eligible,31.6,Verified
539496,591,41.8,High,Not Eligible,12.9,Verified
539497,740,56.6,Medium,Eligible,33.2,Verified
539498,831,47.3,High,Not Eligible,21.5,Verified
539499,670,45.5,High,Not Eligible,50.0,Pending
539500,784,55.0,Medium,Eligible,59.9,Verified
539501,648,29.1,High,Not Eligible,42.9,Verified
539502,730,50.9,High,Not Eligible,57.5,Verified
539503,594,42.7,High,Not Eligible,54.1,Rejected
539504,591,47.1,High,Not Eligible,53.8,Verified
539505,777,58.6,Medium,Eligible,29.5,Verified
539506,521,22.9,High,Not Eligible,41.7,Verified
539507,719,60.4,Medium,Eligible,24.3,Verified
539508,797,53.0,High,Not Eligible,49.1,Verified
539509,767,40.8,High,Not Eligible,37.5,Pending
539510,689,63.2,Medium,Eligible,59.0,Pending
539511,822,55.9,Medium,Eligible,28.7,Verified
539512,744,43.5,High,Not Eligible,11.1,Verified
539513,689,71.5,Medium,Eligible,52.2,Verified
539514,648,53.1,High,Not Eligible,51.8,Verified
539515,580,18.6,High,Not Eligible,36.1,Verified
539516,810,68.7,Medium,Eligible,40.4,Verified
539517,664,48.7,High,Not Eligible,34.8,Verified
539518,727,40.0,High,Not Eligible,57.6,Verified
539519,576,30.7,High,Not Eligible,43.6,Verified
539520,703,58.4,Medium,Eligible,14.5,Verified
539521,668,50.4,High,Not Eligible,56.1,Verified
539522,644,35.2,High,Not Eligible,16.0,Pending
539523,567,29.2,High,Not Eligible,58.1,Verified
539524,743,60.0,Medium,Not Eligible,60.6,Verified
539525,638,54.8,High,Not Eligible,49.9,Pending
539526,713,58.6,Medium,Eligible,30.7,Verified
539527,700,48.7,High,Not Eligible,37.3,Verified
539528,734,52.0,High,Not Eligible,28.4,Verified
539529,664,42.1,High,Not Eligible,38.3,Verified
539530,768,64.2,Medium,Eligible,41.6,Pending
539531,665,50.9,High,Not Eligible,16.1,Verified
539532,725,52.4,High,Not Eligible,48.5,Verified
539533,651,67.1,Medium,Eligible,35.0,Verified
539534,696,40.8,High,Not Eligible,55.6,Verified
539535,529,21.2,High,Not Eligible,37.4,Verified
539536,743,60.4,Medium,Eligible,62.0,Verified
539537,709,37.4,High,Not Eligible,56.7,Verified
539538,708,37.3,High,Not Eligible,32.7,Pending
539539,640,24.8,High,Not Eligible,48.3,Rejected
539540,713,54.5,High,Not Eligible,55.9,Verified
539541,823,67.4,Medium,Eligible,47.3,Verified
539542,813,58.3,Medium,Eligible,55.5,Pending
539543,688,45.4,High,Not Eligible,10.3,Verified
539544,766,61.9,Medium,Eligible,47.5,Verified
539545,728,63.0,Medium,Eligible,35.4,Verified
539546,678,47.0,High,Not Eligible,51.0,Pending
539547,577,54.0,High,Not Eligible,61.8,Pending
539548,746,54.7,High,Not Eligible,11.6,Verified
539549,667,45.1,High,Not Eligible,17.2,Verified
539550,646,64.4,Medium,Not Eligible,48.0,Verified
539551,708,49.3,High,Not Eligible,21.9,Pending
539552,743,48.9,High,Not Eligible,25.9,Verified
539553,598,36.9,High,Not Eligible,10.6,Verified
539554,785,39.4,High,Not Eligible,60.3,Verified
539555,694,43.1,High,Not Eligible,55.5,Verified
539556,644,39.6,High,Not Eligible,10.0,Verified
539557,616,25.9,High,Not Eligible,42.4,Verified
539558,642,41.7,High,Not Eligible,50.4,Verified
539559,696,24.8,High,Not Eligible,58.9,Verified
539560,732,44.6,High,Not Eligible,11.2,Verified
539561,644,19.4,High,Not Eligible,8.4,Verified
539562,593,21.5,High,Not Eligible,34.4,Verified
