app_id,id,type,amount,tenure,channel
530835,104796,Home,4943000,60,Website
530836,135677,Personal,278000,84,Mobile App
530837,127113,Education,690000,48,Branch
530838,101200,Home,2583000,60,Mobile App
530839,128019,Home,2241000,24,Mobile App
530840,104976,Personal,375000,84,Mobile App
530841,125648,Home,1231000,120,Website
530842,132140,Home,2321000,48,Partner
530843,129068,Personal,305000,24,Mobile App
530844,138084,Personal,160000,36,Mobile App
530845,101822,Business,2239000,60,Website
530846,138893,Auto,1454000,60,Mobile App
530847,105029,Personal,467000,12,Mobile App
530848,122862,Personal,499000,36,Website
530849,103851,Personal,114000,36,Branch
530850,125152,Business,2666000,48,Mobile App
530851,124132,Personal,240000,120,Mobile App
530852,128110,Auto,1052000,84,Mobile App
530853,137031,Business,771000,60,Branch
530854,100129,Education,685000,48,Website
530855,108829,Personal,459000,60,Website
530856,120246,Education,805000,36,Branch
530857,127798,Home,801000,60,Mobile App
530858,105038,Personal,523000,120,Branch
530859,123166,Business,2738000,84,Mobile App
530860,106995,Personal,84000,48,Website
530861,133777,Business,1751000,48,Website
530862,123642,Home,3582000,84,Branch
530863,115631,Auto,1397000,36,Partner
530864,113224,Business,1521000,24,Website
530865,137112,Auto,1004000,84,Mobile App
530866,100075,Personal,203000,84,Partner
530867,117367,Business,1247000,84,Website
530868,114281,Auto,815000,48,Website
530869,130565,Personal,538000,48,Mobile App
530870,130898,Personal,308000,84,Partner
530871,102243,Personal,205000,36,Mobile App
530872,139723,Home,400000,36,Website
530873,127817,Business,641000,84,Mobile App
530874,114632,Personal,441000,48,Mobile App
530875,123067,Personal,407000,60,Mobile App
530876,131209,Home,1510000,12,Website
530877,134964,Business,2509000,84,Mobile App
530878,103335,Personal,336000,60,Mobile App
530879,130545,Business,917000,36,Website
530880,108303,Personal,183000,36,Website
530881,135044,Business,1051000,48,Website
530882,102036,Business,2196000,24,Mobile App
530883,126297,Auto,317000,24,Website
530884,139048,Auto,853000,12,Partner
530885,118659,Business,1487000,120,Mobile App
530886,124969,Home,2976000,120,Branch
530887,114256,Personal,178000,120,Website
530888,102052,Auto,1650000,60,Mobile App
530889,124832,Education,1009000,84,Mobile App
530890,100345,Education,1054000,84,Partner
530891,133309,Personal,169000,60,Website
530892,136623,Auto,596000,84,Mobile App
530893,138901,Business,2509000,120,Website
530894,106129,Education,261000,48,Website
530895,101372,Home,3619000,12,Website
530896,110524,Home,4636000,48,Partner
530897,111094,Personal,63000,84,Branch
530898,134492,Personal,302000,24,Website
530899,131971,Auto,1225000,48,Branch
530900,124995,Personal,271000,60,Mobile App
530901,111574,Personal,248000,84,Branch
530902,122006,Personal,124000,12,Mobile App
530903,103433,Personal,62000,12,Branch
530904,129963,Personal,212000,36,Partner
530905,121972,Business,1300000,120,Website
530906,121721,Home,2213000,48,Branch
530907,106401,Home,1337000,36,Mobile App
530908,128633,Auto,820000,36,Mobile App
530909,100546,Personal,589000,48,Branch
530910,109282,Business,1766000,120,Mobile App
530911,127409,Personal,206000,84,Website
530912,135836,Home,4003000,84,Website
530913,101704,Home,795000,60,Mobile App
530914,130533,Home,2099000,36,Mobile App
530915,134924,Business,1458000,60,Mobile App
530916,134254,Education,364000,60,Website
530917,101102,Personal,490000,120,Branch
530918,104128,Auto,1783000,60,Mobile App
530919,121460,Business,352000,36,Branch
530920,118007,Personal,214000,120,Website
530921,100190,Auto,654000,48,Partner
530922,130763,Personal,207000,84,Branch
530923,118962,Personal,214000,36,Website
530924,121385,Personal,401000,48,Mobile App
530925,117846,Personal,289000,48,Website
530926,105416,Business,2992000,36,Branch
530927,139929,Auto,980000,36,Partner
530928,132951,Business,529000,12,Mobile App
530929,111285,Personal,589000,60,Mobile App
530930,139945,Auto,584000,120,Branch
530931,130628,Education,228000,48,Website
530932,131177,Education,449000,48,Branch
530933,131650,Home,3732000,48,Website
530934,111970,Personal,129000,120,Website
530935,120818,Home,4703000,24,Branch
530936,131036,Business,2079000,60,Website
530937,115373,Auto,1482000,84,Branch
530938,106441,Personal,149000,60,Branch
530939,119786,Business,2834000,36,Website
530940,136448,Personal,187000,84,Branch
530941,106696,Auto,606000,24,Branch
530942,112531,Home,3049000,48,Branch
530943,110909,Auto,1598000,84,Branch
530944,100817,Auto,864000,84,Website
530945,126693,Auto,229000,84,Website
530946,102157,Education,690000,120,Website
530947,102536,Auto,296000,24,Mobile App
530948,117882,Personal,177000,36,Branch
530949,135088,Personal,69000,84,Branch
530950,135095,Personal,161000,60,Partner
530951,130195,Personal,583000,60,Mobile App
530952,132521,Auto,1390000,84,Branch
530953,102946,Home,1016000,24,Website
530954,135377,Business,1847000,48,Mobile App
530955,129720,Personal,308000,12,Partner
530956,112632,Personal,442000,60,Mobile App
530957,102734,Auto,303000,24,Mobile App
530958,116758,Business,2958000,48,Website
530959,131349,Education,580000,120,Website
530960,139698,Home,4362000,48,Website
530961,120266,Personal,389000,24,Website
530962,120191,Home,2120000,120,Branch
530963,103429,Education,181000,36,Website
530964,116616,Personal,571000,12,Mobile App
530965,124374,Personal,132000,60,Website
530966,138874,Education,136000,24,Website
530967,136789,Home,3359000,24,Mobile App
530968,139789,Home,3425000,48,Branch
530969,127239,Personal,243000,60,Branch
530970,123667,Home,4169000,84,Branch
530971,131701,Business,2897000,60,Website
530972,106270,Auto,859000,84,Branch
530973,102815,Personal,479000,48,Mobile App
530974,137412,Business,530000,12,Website
530975,112886,Home,3900000,24,Branch
530976,117352,Home,4220000,36,Mobile App
530977,122465,Education,933000,24,Branch
530978,120341,Business,1117000,24,Mobile App
530979,108058,Education,605000,48,Branch
530980,107592,Personal,422000,48,Branch
530981,109440,Education,1360000,60,Website
530982,118903,Personal,182000,84,Mobile App
530983,134371,Home,3608000,48,Partner
530984,111992,Home,4494000,120,Website
530985,135365,Personal,247000,12,Branch
530986,137349,Education,412000,48,Mobile App
530987,100494,Auto,1293000,120,Website
530988,104123,Home,3796000,48,Partner
530989,139083,Personal,161000,12,Mobile App
530990,107823,Personal,500000,24,Branch
530991,128571,Business,2426000,24,Mobile App
530992,112175,Home,2396000,84,Website
530993,139524,Education,1052000,48,Branch
530994,108300,Personal,473000,60,Branch
530995,117652,Education,1438000,36,Branch
530996,108865,Business,1091000,48,Website
530997,121059,Business,2604000,12,Website
530998,138348,Personal,67000,60,Partner
530999,135573,Education,1426000,24,Branch
531000,112016,Personal,111000,12,Mobile App
531001,117249,Personal,65000,24,Branch
531002,126911,Personal,366000,48,Branch
531003,139236,Education,346000,36,Website
531004,138817,Education,836000,36,Mobile App
531005,123931,Business,808000,12,Branch
531006,139136,Personal,357000,120,Website
531007,136248,Auto,919000,12,Mobile App
531008,135050,Home,3598000,60,Branch
531009,109612,Business,358000,24,Mobile App
531010,111960,Auto,753000,24,Website
531011,133153,Business,1452000,36,Website
531012,113340,Personal,594000,24,Mobile App
531013,130577,Business,2686000,12,Website
531014,133922,Auto,370000,24,Mobile App
531015,112751,Education,1340000,36,Branch
531016,105466,Business,608000,84,Branch
531017,126746,Business,501000,36,Website
531018,102480,Education,1028000,48,Partner
531019,120899,Home,3549000,36,Mobile App
531020,138408,Home,1302000,48,Website
531021,126061,Personal,412000,48,Branch
531022,128898,Auto,1342000,60,Mobile App
531023,118990,Business,2491000,36,Branch
531024,112021,Auto,508000,84,Mobile App
531025,133436,Home,4692000,48,Website
531026,108555,Personal,75000,60,Branch
531027,134610,Home,4817000,84,Branch
531028,130934,Personal,243000,36,Mobile App
531029,114672,Personal,188000,24,Branch
531030,116543,Auto,475000,48,Branch
531031,133353,Personal,432000,48,Website
531032,130849,Home,1296000,36,Branch
531033,126014,Personal,100000,120,Mobile App
531034,108369,Education,1035000,48,Mobile App
531035,114003,Personal,454000,60,Mobile App
531036,105975,Business,2625000,48,Website
531037,101625,Home,3401000,84,Mobile App
531038,112212,Education,271000,12,Website
531039,117716,Personal,166000,120,Branch
531040,122464,Business,490000,48,Branch
531041,109722,Home,3403000,84,Branch
531042,125681,Home,4397000,60,Mobile App
531043,113801,Personal,106000,60,Branch
531044,111119,Education,798000,24,Mobile App
531045,117777,Education,334000,120,Mobile App
531046,103546,Auto,1238000,60,Mobile App
531047,138847,Personal,463000,60,Website
531048,118280,Business,623000,12,Mobile App
531049,106375,Personal,305000,60,Website
531050,114880,Business,484000,84,Mobile App
531051,137906,Home,1849000,36,Branch
531052,121736,Home,4459000,24,Branch
531053,107652,Education,1253000,36,Mobile App
531054,105656,Auto,778000,12,Website
531055,128055,Education,1135000,36,Branch
531056,135850,Home,1926000,24,Website
531057,117015,Auto,1272000,36,Partner
531058,132617,Business,2495000,48,Branch
531059,127286,Personal,336000,36,Website
531060,116682,Business,346000,48,Partner
531061,115933,Business,1088000,12,Partner
531062,130578,Personal,425000,60,Branch
531063,112514,Home,411000,12,Mobile App
531064,130307,Personal,456000,36,Partner
531065,101216,Home,3469000,60,Partner
531066,116862,Business,2953000,60,Branch
531067,116365,Personal,596000,120,Mobile App
531068,126447,Personal,230000,48,Mobile App
531069,137154,Education,309000,84,Website
531070,129213,Home,2297000,36,Branch
531071,128494,Home,1695000,48,Branch
531072,133821,Education,237000,36,Partner
531073,124222,Business,1595000,48,Partner
531074,127729,Business,1814000,120,Partner
531075,102317,Education,580000,60,Mobile App
531076,118881,Personal,481000,120,Partner
531077,117546,Education,801000,36,Partner
531078,128728,Home,2822000,84,Mobile App
531079,107684,Home,1657000,84,Website
531080,125699,Personal,564000,36,Website
531081,124855,Business,1561000,48,Mobile App
531082,116702,Education,1208000,84,Mobile App
531083,136567,Home,3242000,12,Website
531084,124748,Home,2092000,120,Mobile App
531085,106456,Personal,269000,120,Mobile App
531086,100988,Business,2549000,48,Website
531087,110857,Personal,419000,84,Mobile App
531088,126688,Business,805000,12,Branch
531089,119224,Home,1494000,60,Mobile App
531090,112685,Education,606000,60,Mobile App
531091,120549,Education,1158000,36,Mobile App
531092,115664,Home,4409000,48,Website
531093,103639,Personal,149000,60,Mobile App
531094,103842,Business,1585000,24,Website
531095,101956,Personal,323000,36,Branch
531096,119409,Home,1647000,60,Branch
531097,127297,Auto,1455000,12,Website
531098,122364,Business,1208000,84,Mobile App
531099,116280,Personal,546000,120,Branch
531100,104488,Home,792000,12,Website
531101,137391,Home,1105000,12,Mobile App
531102,108783,Auto,346000,120,Website
531103,103878,Personal,144000,120,Website
531104,104490,Business,1497000,48,Mobile App
531105,101843,Home,973000,36,Branch
531106,116801,Home,2187000,48,Website
531107,117412,Education,1361000,60,Partner
531108,117110,Home,3297000,12,Website
531109,127868,Business,948000,84,Partner
531110,105605,Personal,407000,12,Mobile App
531111,104247,Auto,1429000,36,Partner
531112,123157,Personal,161000,24,Partner
531113,110038,Personal,248000,24,Website
531114,109390,Home,2531000,24,Website
531115,101318,Personal,446000,48,Website
531116,129255,Personal,382000,48,Website
531117,123936,Personal,548000,36,Partner
531118,103961,Personal,161000,120,Branch
531119,119969,Home,3824000,60,Website
531120,100155,Home,460000,24,Mobile App
531121,119221,Business,891000,24,Website
531122,115438,Personal,497000,60,Branch
531123,121345,Home,3607000,24,Mobile App
531124,126284,Personal,119000,60,Website
531125,131774,Home,4164000,120,Branch
531126,121942,Business,1164000,84,Branch
531127,132843,Business,2942000,24,Website
531128,130518,Home,845000,120,Branch
531129,136917,Home,644000,84,Branch
531130,132110,Auto,1701000,84,Mobile App
531131,119040,Education,1329000,48,Mobile App
531132,123057,Auto,1503000,84,Branch
531133,137543,Home,2676000,48,Website
531134,130580,Education,184000,84,Website
531135,136178,Home,679000,36,Branch
531136,115639,Home,681000,84,Website
531137,120118,Auto,494000,12,Branch
531138,118379,Home,4614000,60,Website
531139,126777,Auto,1326000,12,Partner
531140,133983,Personal,387000,48,Website
531141,139349,Auto,1433000,84,Mobile App
531142,118825,Home,1747000,120,Website
531143,133909,Home,2368000,120,Website
531144,114561,Home,1683000,84,Mobile App
531145,134397,Personal,487000,24,Website
531146,124016,Auto,1291000,24,Website
531147,118771,Business,437000,84,Partner
531148,118195,Business,712000,84,Mobile App
531149,109633,Personal,218000,84,Branch
531150,130099,Business,2880000,48,Branch
531151,118667,Home,4984000,120,Branch
531152,137196,Business,2047000,24,Website
531153,139279,Auto,1484000,24,Mobile App
531154,130200,Business,915000,120,Website
531155,112360,Home,1908000,48,Website
531156,127219,Business,2011000,12,Website
531157,103568,Auto,296000,60,Branch
531158,119013,Auto,1779000,120,Branch
531159,130693,Home,3085000,36,Mobile App
531160,110347,Personal,427000,60,Branch
531161,102994,Auto,443000,60,Branch
531162,114714,Education,788000,24,Website
531163,100722,Personal,347000,36,Partner
531164,103019,Education,1332000,48,Partner
531165,114212,Business,1741000,12,Partner
531166,117698,Auto,1206000,36,Partner
531167,105727,Business,2704000,36,Partner
531168,138804,Business,1292000,48,Branch
531169,127753,Business,993000,60,Website
531170,102940,Education,474000,60,Branch
531171,109342,Auto,1161000,36,Branch
531172,105911,Business,521000,36,Branch
531173,110513,Business,322000,60,Mobile App
531174,100267,Business,2348000,60,Partner
531175,126560,Personal,496000,48,Branch
531176,102603,Auto,1709000,12,Branch
531177,100423,Personal,377000,12,Mobile App
531178,116369,Business,1662000,120,Branch
531179,118538,Education,216000,60,Partner
531180,122393,Personal,120000,36,Website
531181,138969,Home,4758000,48,Branch
531182,109804,Auto,331000,48,Website
531183,135885,Personal,103000,12,Partner
531184,116481,Education,1138000,120,Mobile App
531185,122831,Auto,1424000,84,Branch
531186,100637,Home,4879000,84,Mobile App
531187,103753,Personal,430000,120,Website
531188,133217,Business,1449000,120,Branch
531189,117028,Home,2637000,60,Website
531190,102487,Education,1381000,84,Mobile App
531191,119404,Education,664000,36,Mobile App
531192,130571,Business,2406000,36,Branch
531193,117698,Auto,755000,36,Mobile App
531194,112430,Personal,173000,36,Branch
531195,102783,Home,4107000,24,Website
531196,126433,Education,846000,36,Branch
531197,114660,Personal,278000,84,Website
531198,106265,Home,3520000,12,Branch
531199,109444,Home,559000,24,Mobile App
531200,111630,Business,1047000,12,Branch
531201,138889,Home,3479000,48,Partner
531202,114420,Business,995000,36,Website
531203,122354,Home,3938000,84,Website
531204,132750,Home,1702000,36,Partner
531205,116839,Business,2761000,84,Branch
531206,130051,Auto,1234000,48,Mobile App
531207,130660,Home,465000,12,Website
531208,101168,Home,2502000,48,Website
531209,103847,Home,2588000,48,Mobile App
531210,114213,Education,662000,60,Branch
531211,139042,Business,2808000,84,Branch
531212,108307,Personal,519000,60,Branch
531213,117421,Home,2152000,12,Partner
531214,119377,Home,2561000,12,Mobile App
